,start_node,end_node,pipe_id,Length,Diameter,Roughness,MinorLoss,Status,mapped_status
255,J-212,J-449,P-776,16073.97373424059,0.5083377069837922,3117.422384729961,186.10193675800122,0.25,Open
256,J-212,J-549,P-834,12524.411668612836,0.5083377069837922,4015.546152841281,191.69583563369022,0.25,Open
257,J-213,J-289,P-823,16442.956710654264,0.5083377069837922,4605.210627590797,107.28392551611861,0.25,Open
258,J-213,J-417,P-267,10580.85082413215,0.27695679844230553,2755.657803232806,141.98758905572822,0.25,Open
259,J-214,J-215,P-126,5498.315283346696,0.35408376795613444,2557.7473321528446,101.1724922530282,0.25,Open
260,J-214,J-220,P-129,10625.013475512904,0.35408376795613444,4854.449232661568,172.0686282786226,0.25,Open
261,J-215,J-397,P-595,15021.049252315192,0.35408376795613444,2640.8713491371755,234.99895455602584,0.25,Open
262,J-216,J-217,P-127,14790.690871051622,0.66259164601145,3564.759107597342,108.8560895081167,0.25,Open
263,J-216,J-852,P-806,8503.319095192182,0.66259164601145,4025.2938778385183,75.14791019341993,0.25,Open
264,J-22,J-23,P-12,9030.601141144198,0.5083377069837922,4461.217780430823,234.05011881630202,0.25,Open
265,J-22,O-Pump-7,P-275,6298.431617597237,0.66259164601145,3697.8949725961247,128.33668000011613,0.25,Open
266,J-220,J-259,P-152,13128.441929672652,0.5083377069837922,3083.6157688574935,69.45054407479336,0.25,Open
267,J-220,J-374,P-228,5238.953416920429,0.5083377069837922,4163.184431588268,155.12083104432946,0.25,Open
268,J-221,J-222,P-130,16270.175240695964,0.9710995240667657,3599.432834958963,110.97055131116372,0.25,Open
269,J-221,J-598,P-857,5006.434126367737,0.9710995240667657,2880.0357352155397,84.81252583851253,0.25,Open
270,J-221,J-328,P-201,8955.703534354376,0.19982982892847662,4245.039715972539,193.30130758227878,0.25,Open
271,J-222,J-242,P-142,5216.101633163998,0.9710995240667657,3147.519295164554,178.32749446989288,0.25,Open
272,J-222,J-327,P-199,12125.735019609663,0.66259164601145,3634.4296308605635,181.27941474198357,0.25,Open
273,J-223,J-224,P-131,9255.556787784557,0.35408376795613444,4054.7628928559743,0.44870155647782894,0.25,Open
274,J-223,J-7,P-444,7609.1831829617895,0.35408376795613444,3484.5836368598384,22.96868626816243,0.25,Open
275,J-224,J-506,P-346,10768.10944885966,0.5083377069837922,3394.591045671405,64.789302164085,0.25,Open
276,J-225,J-226,P-132,3973.3398080201973,0.35408376795613444,4835.015278299062,204.861030172024,0.25,Open
277,J-225,J-872,P-865,13392.73755334103,0.5083377069837922,4760.318917769411,83.69014202931044,0.25,Open
278,J-225,J-243,P-402,7861.961163846491,0.5083377069837922,4506.826825905339,165.8243527035704,0.25,Open
279,J-226,J-700,P-903,9930.157674163416,0.5083377069837922,3346.0483256083908,14.639703460737792,0.25,Open
280,J-226,J-393,P-245,11101.134269683147,0.19982982892847662,4892.243940539883,59.011314883872046,0.25,Open
281,J-227,J-661,P-601,9183.88023020796,0.19982982892847662,4348.022636703365,254.44929418270365,0.25,Open
282,J-227,J-632,P-710,11476.859646322058,0.19982982892847662,3105.533890617211,182.4100871000043,0.25,Open
283,J-227,J-745,P-632,4370.611755999695,0.19982982892847662,3279.104395980501,119.92108066994152,0.25,Open
284,J-228,J-229,P-134,5959.63223489295,0.66259164601145,3479.262477357265,256.56471518738743,0.25,Open
285,J-228,J-574,P-425,4817.613980698954,0.5083377069837922,4534.803113218719,126.1089116031498,0.25,Open
286,J-228,J-890,P-971,8605.145126675721,0.35408376795613444,2482.3785039423797,130.66854548901875,0.25,Open
287,J-229,J-577,P-895,10567.658605983652,0.66259164601145,3553.980205889875,14.737549548125202,0.25,Open
288,J-230,J-232,P-983,14757.782937737054,0.8168455850391081,3235.238562768649,223.90392592114412,0.25,Open
289,J-230,J-304,P-182,8224.443786490041,0.5083377069837922,3513.860536534792,44.290318484227186,0.25,Open
290,J-231,J-247,P-136,8835.525201855704,0.5083377069837922,2481.3332231023287,225.66272840057866,0.25,Open
291,J-231,J-553,P-2,11220.480987545827,0.5083377069837922,4383.403979685064,130.07311931552846,0.25,Open
292,J-233,J-250,P-423,13126.565344463565,0.66259164601145,3584.221928704842,209.88607656728152,0.25,Open
293,J-234,J-870,P-137,12651.577172838064,0.35408376795613444,4567.769765939894,108.31649588247413,0.25,Open
294,J-234,J-806,P-696,13002.636302835504,0.35408376795613444,2615.6351684206866,257.488970378245,0.25,Open
295,J-234,J-407,P-836,4128.848522883628,0.35408376795613444,3393.319389127301,119.08848320585201,0.25,Open
296,J-235,J-279,P-951,13639.197261683355,0.5083377069837922,2841.3302427171484,73.6203248042641,0.25,Open
297,J-236,J-860,P-837,16228.64818536511,0.35408376795613444,2571.3071909606683,33.2807259860447,0.25,Open
298,J-236,J-312,P-188,4523.921053170339,0.5083377069837922,4298.28392623397,188.26619006012737,0.25,Open
299,J-238,J-239,P-140,8000.626973304747,0.66259164601145,4819.110308703058,141.39717658040075,0.25,Open
300,J-238,J-653,P-494,6000.133536777183,0.19982982892847662,4457.145089631342,184.0244962674065,0.25,Open
301,J-238,J-249,P-146,15005.290629484229,0.66259164601145,3656.0756024836355,199.44935708199213,0.25,Open
302,J-239,J-531,P-371,3885.332751625369,0.66259164601145,4455.454386814005,188.07769368672416,0.25,Open
303,J-239,J-817,P-717,5355.184648399632,0.66259164601145,4480.836646409945,173.50494107794466,0.25,Open
304,J-24,J-25,P-13,14795.93654791429,0.35408376795613444,4161.839587801423,149.8675781633437,0.25,Open
305,J-24,J-461,P-421,5921.778372025832,0.35408376795613444,3430.115794238232,244.35023565748364,0.25,Open
306,J-240,J-241,P-141,7826.48842159754,0.66259164601145,3408.1201708522594,9.649657382748103,0.25,Open
307,J-240,J-264,P-155,4679.481401217454,0.66259164601145,4608.257078476479,43.234308865962845,0.25,Open
308,J-241,J-348,P-213,14140.546327724904,0.66259164601145,3649.9101801882553,96.45991745415103,0.25,Open
309,J-242,J-409,P-262,9638.628235329898,0.9710995240667657,4779.608485369666,55.83824304958972,0.25,Open
310,J-242,J-740,P-605,16378.898157372249,0.9710995240667657,2929.567297793179,54.82843649913883,0.25,Open
311,J-243,J-244,P-143,11546.982454763725,0.19982982892847662,4147.786802302756,227.17396907604711,0.25,Open
312,J-243,J-861,P-889,10745.415544478168,0.5083377069837922,4581.692294503329,37.09043381178387,0.25,Open
313,J-245,J-246,P-144,9677.005183989626,0.19982982892847662,3781.9653944020297,198.24189033197368,0.25,Open
314,J-245,J-700,P-543,4332.351808020354,0.19982982892847662,2833.4973114865415,70.44915282382917,0.25,Open
315,J-245,J-733,P-588,7964.076734039521,0.19982982892847662,3322.3135673151287,207.08682882628645,0.25,Open
316,J-247,J-248,P-145,5001.555180694997,0.5083377069837922,4274.141911938175,96.52639443591082,0.25,Open
317,J-248,J-553,P-389,11367.023714516374,0.5083377069837922,4461.043044068899,33.717671104428774,0.25,Open
318,J-248,J-7,P-190,8605.709905007649,0.5083377069837922,4513.664431075791,145.49336812015977,0.25,Open
319,J-249,J-749,P-720,9382.040715776724,0.66259164601145,3505.778365335799,16.169151958156533,0.25,Open
320,J-249,J-252,P-148,8496.32385008383,0.66259164601145,4164.707024123271,24.51629553251729,0.25,Open
321,J-25,J-26,P-14,15816.679435458256,0.27695679844230553,3746.8752477370454,75.79990794494478,0.25,Open
322,J-250,J-251,P-147,11975.042341420605,0.5083377069837922,4161.550857324209,129.07353124593695,0.25,Open
323,J-250,J-351,P-215,10263.371939937904,0.66259164601145,3065.824781127216,15.289528354799216,0.25,Open
324,J-252,J-457,P-482,14440.74803837551,0.66259164601145,4630.524952856199,98.36066786512896,0.25,Open
325,J-253,J-254,P-149,7752.3012708287315,0.66259164601145,3471.329156751158,108.40349149071474,0.25,Open
326,J-253,J-301,P-501,4432.141921266585,0.66259164601145,4478.834588958368,239.39258535248126,0.25,Open
327,J-253,J-572,P-510,9868.503393019575,0.66259164601145,2530.35984752423,23.532356591096345,0.25,Open
328,J-254,J-477,P-321,9122.650247134417,0.66259164601145,3086.9695837362588,33.63630739738551,0.25,Open
329,J-254,J-794,P-676,10999.358106867723,0.5083377069837922,3158.4005198261466,92.328074109281,0.25,Open
330,J-255,J-256,P-150,16166.230501736743,0.66259164601145,2923.1627828601677,31.7413765310543,0.25,Open
331,J-255,J-313,P-189,12262.445480653121,0.5083377069837922,3901.3731418960024,149.4249384672782,0.25,Open
332,J-255,J-472,P-349,13214.575042018918,0.66259164601145,2315.859326528089,82.61943757916833,0.25,Open
333,J-256,J-382,P-242,5403.095203286794,0.35408376795613444,3185.6318001473396,99.6527964764864,0.25,Open
334,J-256,J-278,P-356,13253.556388904544,0.66259164601145,4401.219060570608,158.42543253198423,0.25,Open
335,J-256,J-54,P-650,7834.308698942951,0.9710995240667657,2534.184652659823,62.138473941589666,0.25,Open
336,J-257,J-258,P-151,7799.25282757918,0.66259164601145,3890.8935962174223,185.01083219362863,0.25,Open
337,J-257,J-445,P-621,9884.876323693647,0.66259164601145,4495.063378928206,75.22250404294687,0.25,Open
338,J-258,J-298,P-176,8321.278075527785,0.66259164601145,3300.4891928502684,252.89070189381542,0.25,Open
339,J-259,J-559,P-763,13470.962010486084,0.5083377069837922,4816.689215688953,114.39865155238624,0.25,Open
340,J-260,J-261,P-153,4414.886293275705,0.66259164601145,4648.462983446777,47.03179992770731,0.25,Open
341,J-260,J-351,P-567,13172.62008469625,0.66259164601145,4634.3008488985515,17.5270132543435,0.25,Open
342,J-260,J-86,P-477,11264.797194040886,0.5083377069837922,4197.340479115315,200.35678622013003,0.25,Open
343,J-261,J-524,P-365,10665.608724133408,0.66259164601145,2725.1404340986987,215.6655004566379,0.25,Open
344,J-261,J-809,P-701,7593.661351308916,0.19982982892847662,2799.879967926691,171.10446327508163,0.25,Open
345,J-262,J-263,P-154,8639.911388590213,0.35408376795613444,4801.238173553913,188.5713279159919,0.25,Open
346,J-262,J-561,P-770,13986.411510287773,0.35408376795613444,2876.2302177921906,79.45385745070902,0.25,Open
347,J-262,J-448,P-531,6817.700059289845,0.35408376795613444,4657.138268886389,81.31449238494963,0.25,Open
348,J-263,J-486,P-591,10035.791423791547,0.35408376795613444,3064.324473840065,225.26960857661635,0.25,Open
349,J-263,J-448,P-879,12862.339083206974,0.35408376795613444,4130.797882579919,92.09783760528953,0.25,Open
350,J-264,J-848,P-793,10715.032931022855,0.66259164601145,3823.3384779020703,146.85913894589828,0.25,Open
351,J-265,J-3,P-156,15517.461660210683,0.5083377069837922,3566.3106708869464,65.55890719373159,0.25,Open
352,J-265,J-3,P-342,10012.63956086609,0.5083377069837922,2356.1388718434887,66.54071200533426,0.25,Open
353,J-265,J-5,P-876,7355.659541822553,0.5083377069837922,3054.076508736465,218.40569615340848,0.25,Open
354,J-266,J-659,P-922,6775.560390500901,0.5083377069837922,2940.1797373584895,39.78111889601695,0.25,Open
355,J-266,J-642,P-484,11075.597011183618,0.5083377069837922,2450.5165581717215,251.64673192539357,0.25,Open
356,J-266,J-894,P-1035,4853.257474390887,0.5083377069837922,3309.922791359703,204.4361469003466,0.25,Open
357,J-267,J-268,P-157,10120.901784305304,0.66259164601145,4085.8213828729936,211.32830669326597,0.25,Open
358,J-268,J-354,P-217,8500.899345667363,0.66259164601145,2440.6632368781798,229.74327410663562,0.25,Open
359,J-269,J-270,P-158,15793.171845267887,0.19982982892847662,4078.5748587455832,94.07114249138937,0.25,Open
360,J-27,J-28,P-15,7933.494092391726,0.35408376795613444,3820.780552413138,203.45804833587084,0.25,Open
361,J-27,J-583,P-690,5982.11912640468,0.5083377069837922,4670.537377195283,125.18816976841163,0.25,Open
362,J-27,J-623,P-753,9178.498524584165,0.5083377069837922,3807.183211339524,94.7081584573518,0.25,Open
363,J-270,J-777,P-868,9166.824034315043,0.66259164601145,3551.0919889658753,54.994973590025296,0.25,Open
364,J-271,J-272,P-159,3651.389188233796,0.66259164601145,4861.409521394021,17.16509923576075,0.25,Open
365,J-271,J-844,P-816,14045.06418432149,0.66259164601145,4776.634870286138,190.32112389860578,0.25,Open
366,J-272,O-Pump-4,P-689,11498.217188872113,0.8168455850391081,4874.398266212199,214.61080766652566,0.25,Open
367,J-272,J-531,P-762,6452.211303716487,0.8168455850391081,3679.0675308472,22.67090743357184,0.25,Open
368,J-274,J-275,P-161,15820.190455592114,0.66259164601145,4211.509811521796,246.9675729616763,0.25,Open
369,J-274,J-372,P-536,4621.2838690639965,0.5083377069837922,2710.0320227113293,192.31206442441265,0.25,Open
370,J-275,J-761,P-626,14357.825718081727,0.5083377069837922,4514.850638233458,17.52539307376395,0.25,Open
371,J-276,J-616,P-449,12634.775977191926,0.35408376795613444,4428.4104621755305,234.0816770941282,0.25,Open
372,J-276,O-Pump-12,P-725,7040.695242658674,0.66259164601145,3378.5220757549987,49.20710794543015,0.25,Open
373,J-277,J-278,P-164,9837.098862435843,0.66259164601145,3456.7284406369827,0.5454308666401744,0.25,Open
374,J-277,J-432,P-546,12806.036321602449,0.66259164601145,3526.9963986150015,119.83899532072977,0.25,Open
375,J-277,J-424,P-785,15740.790795296205,0.66259164601145,3985.6748841134904,55.621505261530245,0.25,Open
376,J-278,J-286,P-374,6466.743674661076,0.66259164601145,4174.032152917385,201.80267037516262,0.25,Open
377,J-279,J-87,P-165,10401.229355271895,0.35408376795613444,3082.0405057666812,23.918083690192134,0.25,Open
378,J-28,J-94,P-53,5391.104153075785,0.5083377069837922,3396.676987355969,177.24471138014724,0.25,Open
379,J-28,J-530,P-454,9117.374199172893,0.5083377069837922,4815.744922826478,249.19222983641987,0.25,Open
380,J-280,J-308,P-185,4761.388832805801,0.66259164601145,2609.8469933218844,253.9215524005319,0.25,Open
381,J-280,J-509,P-904,12345.819718515391,0.8168455850391081,3652.6460948720633,32.32995764307583,0.25,Open
382,J-281,J-385,P-1036,6309.666681134948,0.5083377069837922,4146.821155486703,101.7686191393694,0.25,Open
383,J-281,J-644,P-487,15384.000070834758,0.5083377069837922,4570.36947187843,2.354376160010304,0.25,Open
384,J-282,J-283,P-167,10589.438576946377,0.5083377069837922,3149.3225213813876,66.62260874858251,0.25,Open
385,J-282,J-311,P-187,3803.7244009856277,0.5083377069837922,3708.4583823572048,32.75169411040281,0.25,Open
386,J-283,J-35,P-368,10438.129917894803,0.5083377069837922,3222.2909991787237,153.5873980594364,0.25,Open
387,J-283,J-399,P-254,10118.062819144838,0.35408376795613444,3669.3757537705987,83.60998862569403,0.25,Open
388,J-284,J-285,P-168,15808.834171445393,0.66259164601145,3499.517947637976,78.59117920274772,0.25,Open
389,J-284,J-613,P-447,14558.4776915312,0.5083377069837922,3481.4335417102197,110.34816393724697,0.25,Open
390,J-285,J-909,P-957,14374.574187904349,0.66259164601145,4834.028687334461,185.98924329820204,0.25,Open
391,J-285,J-621,P-457,10834.213814689845,0.66259164601145,3221.7832660247095,88.67819852505505,0.25,Open
392,J-286,J-287,P-170,5349.286959068365,0.35408376795613444,3607.0356498080755,128.68295655080763,0.25,Open
393,J-286,J-382,P-234,15349.427831134948,0.35408376795613444,4769.403404246141,62.67246494611453,0.25,Open
394,J-286,J-744,P-667,15007.355596978043,0.66259164601145,4507.6558295661125,41.393194148050725,0.25,Open
395,J-287,J-424,P-272,11273.187805104457,0.35408376795613444,2969.3305748215216,127.28355183840341,0.25,Open
396,J-288,J-289,P-171,6519.084523860826,0.5083377069837922,3527.522398918202,215.85580171601464,0.25,Open
397,J-288,J-295,P-319,4593.716360380076,0.5083377069837922,3756.451460970148,150.72411185617244,0.25,Open
398,J-288,J-476,P-320,13748.520586739745,0.27695679844230553,4269.409321849748,232.3765851158187,0.25,Open
399,J-289,J-421,P-270,3906.8495525193925,0.27695679844230553,3439.711538962429,40.53766029750878,0.25,Open
400,J-29,J-433,P-1037,16108.734531659673,0.5083377069837922,3800.359950307082,208.21445156758642,0.25,Open
401,J-29,J-30,P-16,7830.966865609772,0.5083377069837922,4868.968866479546,175.84524068177234,0.25,Open
402,J-29,J-590,P-461,9488.109701267185,0.5083377069837922,2780.9280681259825,49.08370390886776,0.25,Open
403,J-290,J-291,P-172,7554.572393650444,0.35408376795613444,2764.0143357568486,36.11967019989129,0.25,Open
404,J-290,J-647,P-932,4861.363943314368,0.5083377069837922,3299.9195618527156,157.16260105625253,0.25,Open
405,J-290,J-455,P-390,5066.66272858878,0.5083377069837922,4893.291910841042,248.17627890761077,0.25,Open
406,J-292,J-293,P-173,4386.618396706098,0.19982982892847662,3372.9863368526658,211.3473245821117,0.25,Open
407,J-292,J-42,P-361,8769.545646113362,0.19982982892847662,4117.155876959692,10.250363258556746,0.25,Open
408,J-292,J-910,P-980,14694.111310595421,0.9710995240667657,4415.703120750625,152.04520035885918,0.25,Open
409,J-293,J-534,P-842,10803.64640579704,0.9710995240667657,4049.029563672938,19.99712293997584,0.25,Open
410,J-294,J-295,P-174,6516.210369234916,0.66259164601145,4466.351002692987,14.265827413645184,0.25,Open
411,J-294,J-783,P-662,9230.123245984603,0.35408376795613444,3398.7994152242195,168.81512574068637,0.25,Open
412,J-294,J-667,P-506,15095.996057669068,0.66259164601145,3842.098155876297,51.94590138497554,0.25,Open
413,J-295,J-729,P-584,11882.343688811427,0.66259164601145,4383.777823319358,1.866404939729705,0.25,Open
414,J-296,J-297,P-175,8048.966996391135,0.5083377069837922,3215.4642967356876,137.66623367100647,0.25,Open
415,J-296,J-639,P-480,13601.018384297662,0.5083377069837922,4534.226713796055,29.62668273274619,0.25,Open
416,J-296,J-65,P-231,13076.127256474494,0.5083377069837922,2463.5626509972763,184.7139652021446,0.25,Open
417,J-298,J-300,P-180,7513.840464410538,0.66259164601145,2449.26721455284,91.63493930387244,0.25,Open
418,J-3,J-894,P-237,5246.119741861689,0.5083377069837922,2989.7853179496315,17.251728375040443,0.25,Open
419,J-30,J-680,P-35,3610.7915458307934,0.5083377069837922,3257.0471023525533,117.50937042486302,0.25,Open
420,J-30,J-459,P-660,11238.63830160366,0.35408376795613444,4869.2415923985845,241.37863340065854,0.25,Open
421,J-300,J-301,P-178,11180.020534686675,0.5083377069837922,3563.2182605788203,219.6061782840054,0.25,Open
422,J-300,J-572,P-511,4703.375407995156,0.66259164601145,4236.186367825033,101.28107405655078,0.25,Open
423,J-301,J-808,P-707,6374.439345204721,0.5083377069837922,2698.378070741901,27.83252051991542,0.25,Open
424,J-302,J-440,P-815,7969.194501950207,0.66259164601145,2486.375655430376,4.659239213232297,0.25,Open
425,J-303,J-86,P-181,9345.515955862264,0.5083377069837922,4432.670343001312,140.29181891181622,0.25,Open
426,J-304,J-594,P-884,5853.606719462214,0.5083377069837922,2969.3512542278613,40.064035712077555,0.25,Open
427,J-304,J-305,P-183,5289.230936529582,0.5083377069837922,2441.071077022003,30.72482190286476,0.25,Open
428,J-305,J-695,P-535,5150.012130188137,0.5083377069837922,3571.8755604136786,87.75682731386999,0.25,Open
429,J-306,J-307,P-184,14876.044923859936,0.35408376795613444,4387.320587064006,108.45212518343465,0.25,Open
430,J-307,J-402,P-258,11762.241880274203,0.5083377069837922,3327.357256830938,147.55009445969884,0.25,Open
431,J-307,J-760,P-625,13910.430419792425,0.35408376795613444,3118.8201569389157,80.92425604361253,0.25,Open
432,J-308,J-436,P-906,10816.670992710737,0.35408376795613444,3302.986257720003,19.038198363533297,0.25,Open
433,J-308,J-469,P-311,9163.374788380586,0.66259164601145,4580.457645653533,172.5191419894769,0.25,Open
434,J-309,J-310,P-186,7132.7801279319165,0.5083377069837922,2828.7144482141775,117.93776333886532,0.25,Open
435,J-309,J-90,P-797,9764.612902801317,0.5083377069837922,3218.0901680523925,211.3109797760063,0.25,Open
436,J-309,J-475,P-798,11430.876262047184,0.5083377069837922,3076.9544973891207,241.69445089742274,0.25,Open
437,J-31,J-32,P-17,9120.212537643294,0.27695679844230553,3472.0758992319966,250.1108060843627,0.25,Open
438,J-31,J-65,P-252,15626.728735657885,0.5083377069837922,4781.368701330488,127.55564198070095,0.25,Open
439,J-310,J-604,P-438,10047.938606815555,0.66259164601145,4007.487376803693,33.44244957906491,0.25,Open
440,J-311,J-489,P-407,5383.465120673271,0.5083377069837922,2791.187310117311,42.59222714733815,0.25,Open
441,J-311,J-586,P-422,6666.159592040354,0.5083377069837922,2632.607753201276,188.16880092590077,0.25,Open
442,J-312,J-726,P-577,4729.860136142739,0.35408376795613444,3330.5197117070243,135.99497904954364,0.25,Open
443,J-312,J-677,P-819,4822.252536660462,0.5083377069837922,2871.845225386227,207.0323920112095,0.25,Open
444,J-313,J-485,P-327,13400.770174084435,0.35408376795613444,3600.2718863728946,119.12356974143015,0.25,Open
445,J-314,J-315,P-191,9265.638969535554,0.19982982892847662,2428.6920162376546,215.73341158414996,0.25,Open
446,J-314,J-375,P-301,4762.641711776679,0.66259164601145,4492.497488990884,229.1109216245693,0.25,Open
447,J-316,J-317,P-192,7824.23320975768,0.35408376795613444,4016.2949706322956,238.36687600143995,0.25,Open
448,J-316,J-450,P-292,11282.289895385118,0.66259164601145,3486.998082384278,231.32722452371993,0.25,Open
449,J-317,J-471,P-743,6670.895452916824,0.66259164601145,2440.0679676827467,167.0320846344285,0.25,Open
450,J-318,J-402,P-789,15383.990833393938,0.35408376795613444,2746.2290464018424,16.05732553609667,0.25,Open
451,J-319,J-320,P-194,12304.856358251116,0.5083377069837922,4040.294328902348,242.0438719653571,0.25,Open
452,J-319,J-337,P-206,13629.145625561348,0.27695679844230553,3288.4793622981488,59.825496778578525,0.25,Open
453,J-321,J-322,P-195,11593.004193341054,0.66259164601145,3482.0885002411515,162.1838756202572,0.25,Open
454,J-321,T-6,P-512,11857.070870643343,0.66259164601145,2676.9484638233716,178.45969797155573,0.25,Open
455,J-321,J-652,P-786,12846.604643811603,0.66259164601145,4364.876472868483,56.68449549694313,0.25,Open
456,J-322,J-550,P-539,14781.308826446693,0.66259164601145,2358.7590271651684,168.5146852476853,0.25,Open
457,J-325,J-70,P-197,6195.251496661298,0.35408376795613444,4191.44942632021,126.30927865254421,0.25,Open
458,J-326,J-61,P-198,9772.646347263973,0.5083377069837922,4430.602170799221,241.69623193383856,0.25,Open
459,J-326,J-473,P-317,4254.9039441751265,0.5083377069837922,4069.786039768381,9.665441588282931,0.25,Open
460,J-326,J-541,P-848,5898.814446454047,0.5083377069837922,2479.181368021161,244.3827696188186,0.25,Open
461,J-327,J-599,P-679,14099.0059476459,0.9710995240667657,3976.140701601367,169.2017603662722,0.25,Open
462,J-327,J-400,P-935,13964.968289312998,0.66259164601145,3923.5125177063796,214.4407547940025,0.25,Open
463,J-327,J-708,P-1014,8278.255562000868,0.9710995240667657,3643.9741631028446,185.14060496962617,0.25,Open
464,J-329,J-330,P-202,7849.0866776357225,0.19982982892847662,3985.8725572798753,12.255249504449921,0.25,Open
465,J-33,J-34,P-18,7454.97549061523,0.66259164601145,3523.018577909291,7.841281536616748,0.25,Open
466,J-33,J-784,P-941,15535.468120934882,0.66259164601145,4236.715501497659,223.91696738874487,0.25,Open
467,J-330,J-652,P-570,14700.931878109503,0.19982982892847662,3868.4519498609525,214.06175718016826,0.25,Open
468,J-330,J-471,P-315,13364.866033111499,0.19982982892847662,3484.951524929842,18.012750732768723,0.25,Open
469,J-331,J-332,P-203,10260.994027575543,0.5083377069837922,2780.655452932436,252.50010696285779,0.25,Open
470,J-331,J-717,P-569,15518.822189107104,0.35408376795613444,4469.774755683018,132.55698449026715,0.25,Open
471,J-331,J-48,P-328,16349.495672547648,0.5083377069837922,3348.7977718683273,244.42093955340818,0.25,Open
472,J-333,J-334,P-204,15635.031464759682,0.5083377069837922,2767.0856757519236,25.926129299512013,0.25,Open
473,J-333,J-918,P-970,7676.045734188462,0.27695679844230553,4664.2374251724605,140.34649173795162,0.25,Open
474,J-333,J-691,P-1020,14547.97878188459,0.5083377069837922,4814.0708810362585,69.8826525031705,0.25,Open
475,J-334,J-77,P-282,15795.16986934065,0.5083377069837922,2835.6839817101354,205.95725609574592,0.25,Open
476,J-334,J-841,P-779,16090.05024715195,0.27695679844230553,4224.239892245661,6.831939300272438,0.25,Open
477,J-335,J-336,P-205,14047.140842130233,0.35408376795613444,2886.9973662662887,165.02375198133254,0.25,Open
478,J-335,J-715,P-811,8209.129806562169,0.5083377069837922,3091.6264338009614,208.91929804955288,0.25,Open
479,J-336,J-586,P-684,12877.674886611312,0.35408376795613444,3774.195584864945,161.02954293765956,0.25,Open
480,J-336,J-573,P-901,13597.38408859356,0.5083377069837922,3469.9866584794054,178.66206716680023,0.25,Open
481,J-338,J-339,P-207,13016.672166926492,0.8168455850391081,2641.014257012192,99.45170886825736,0.25,Open
482,J-338,J-751,P-635,13037.802440966763,0.8168455850391081,4008.588817459969,210.9085653999623,0.25,Open
483,J-34,J-92,P-241,15155.765296996575,0.66259164601145,4308.465755553748,178.04613935617527,0.25,Open
484,J-343,J-344,P-210,15052.431708265765,0.66259164601145,3747.0629033147784,139.1829658589473,0.25,Open
485,J-343,J-366,P-257,10452.643240386898,0.66259164601145,4313.708748751842,182.35702780292132,0.25,Open
486,J-343,J-687,P-795,15075.609965701085,0.66259164601145,2928.4452267310658,237.73041577974342,0.25,Open
487,J-344,J-428,P-937,6200.45226687562,0.66259164601145,3795.051042551687,116.10454736753468,0.25,Open
488,J-344,J-392,P-303,14899.72840630198,0.66259164601145,2360.6416704328603,80.60383071159055,0.25,Open
489,J-345,J-561,P-397,10316.569948022809,0.35408376795613444,3855.580289774094,204.79990872291938,0.25,Open
490,J-346,J-347,P-212,5222.12414929059,0.35408376795613444,3348.3266846842216,231.61503268599324,0.25,Open
491,J-346,J-628,P-466,11963.791891726087,0.35408376795613444,2659.314884511539,83.47627072933773,0.25,Open
492,J-346,J-523,P-364,16277.122317915273,0.35408376795613444,2348.11443228518,237.30231502698314,0.25,Open
493,J-347,J-578,P-412,7071.279939450411,0.35408376795613444,2926.487921663561,234.47269826252966,0.25,Open
494,J-348,J-479,P-870,15809.174630193313,0.66259164601145,2752.5587078708045,168.178968630748,0.25,Open
495,J-35,J-36,P-19,9833.68277185573,0.5083377069837922,4447.137096988423,82.85106727112645,0.25,Open
496,J-35,J-815,P-712,11634.319159960438,0.5083377069837922,3398.2584615280894,62.01727221565784,0.25,Open
497,J-351,J-441,P-845,12571.04500184828,0.66259164601145,4315.026518257708,7.852195397607886,0.25,Open
498,J-352,J-353,P-216,3722.927609363969,0.19982982892847662,4549.6050777731625,58.85552236070029,0.25,Open
499,J-352,J-449,P-291,13575.59599643459,0.35408376795613444,3112.336295269088,91.6467943977182,0.25,Open
500,J-354,J-441,P-286,8597.922236824794,0.66259164601145,2375.1801308640056,241.32693355181382,0.25,Open
501,J-355,J-356,P-218,5767.841730253369,0.66259164601145,2770.5579382787646,8.380071888228684,0.25,Open
502,J-355,J-696,P-537,5984.824961706858,0.66259164601145,4599.074407771666,88.71056695779006,0.25,Open
503,J-355,J-714,P-597,4835.6512573076825,0.66259164601145,4536.934048155853,86.22862297279957,0.25,Open
504,J-356,J-886,P-1004,14617.06552265479,0.27695679844230553,2631.2208320486434,178.62187524380147,0.25,Open
505,J-356,J-904,P-934,3996.5968834350915,0.66259164601145,3140.85318097881,114.57717509162953,0.25,Open
506,J-356,J-913,P-954,7651.9210876201005,0.27695679844230553,3449.024663500072,100.55572021918499,0.25,Open
507,J-357,J-358,P-219,9300.691409383995,0.19982982892847662,2798.765063788431,141.47980796946325,0.25,Open
508,J-357,J-525,P-366,14879.653377254588,0.66259164601145,4812.601764499443,214.31612429269256,0.25,Open
509,J-357,J-661,P-502,14064.23862925993,0.19982982892847662,4022.7796259439056,2.939310648495308,0.25,Open
510,J-358,J-908,P-944,9359.83583888935,0.19982982892847662,4528.677380790137,192.55464404808907,0.25,Open
511,J-359,J-360,P-220,9382.426271282297,0.19982982892847662,4482.806449621406,68.86349518639784,0.25,Open
